CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,1K,93297,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,2AG,45064,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,2AR,45201,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,2BG,44643,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,3AG,50438,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,3BG,43694,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,GM,37431,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,GMR,42993,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,SCR,154320,MANGALORE -575029,2025,Round 2
"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",E159,ROBOTICS AND AUTOMATION,STG,99774,MANGALORE -575029,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,CIVIL ENGINEERING,GM,257241,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,1G,108108,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,2AG,95638,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,2AK,102931,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,2AR,98825,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,2BG,90152,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,3AG,86144,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,3BG,90247,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,GM,82527,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,GMK,84566,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,GMR,87564,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,SCG,132023,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,SCK,176435,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,SCR,157369,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,STG,134712,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,COMPUTER SCIENCE AND ENGINEERING,STR,140007,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,1G,160515,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,157835,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,170362,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,202988,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,116949,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,3AR,119322,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,140413,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,3BK,149352,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,141047,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,GM,109885,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,118255,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,114541,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,176902,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,193545,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,STG,182281,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,ELECTRONICS AND COMMUNICATIO N ENGG,STR,184484,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",E161,MECHANICAL ENGINEERING,GM,258436,KUSHALANAGAR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,CIVIL ENGINEERING,GM,260586,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,1G,76590,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,1K,99223,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,2AG,76454,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,3AG,77439,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,3AR,130493,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,3BG,86912,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,GM,59957,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,GMR,75740,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,SCG,94479,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,COMPUTER SCIENCE AND ENGINEERING,STG,89544,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,1G,146299,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,149670,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,2AK,150350,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,159007,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,145982,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,2BK,227652,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,GM,113711,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,129932,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,219281,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,243018,RAICHUR,2025,Round 2
"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",E162,ELECTRONICS AND COMMUNICATIO N ENGG,STG,243679,RAICHUR,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,CIVIL ENGINEERING,GM,260990,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,1G,83368,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,2AG,97575,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,2AR,98258,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,2BG,92407,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,2BR,93308,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,3AG,81166,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,3AR,99357,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,3BG,73495,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,GM,69251,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,GMK,80065,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,GMR,75469,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,SCG,120177,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,SCK,149430,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,SCR,138168,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,COMPUTER SCIENCE AND ENGINEERING,STG,117017,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,1G,147803,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,149704,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,153545,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,146502,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,145129,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,115557,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,124875,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,GM,102084,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,104112,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,114138,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,230560,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,253987,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,STG,148966,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,STK,158763,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,ELECTRONICS AND COMMUNICATIO N ENGG,STR,183956,HAVERI,2025,Round 2
"Government Engineering College, Haveri DEVAGIRI,HAVERI",E163,MECHANICAL ENGINEERING,GM,260901,HAVERI,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,124597,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,145196,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AK,148067,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,242235,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,105308,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,114247,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,109232,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,99103,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,121084,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,233405,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,141311,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GM,237611,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,1G,204089,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,2AG,170219,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,2AR,189942,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,2BG,122565,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,3BG,165423,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,3BR,223821,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,GM,121158,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,GMK,127450,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,GMR,164267,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,SCG,240054,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING,STG,230125,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,199261,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2BG,161958,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3BG,170567,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GM,156570,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GMR,170599,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCG,216967,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),STG,257775,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,ELECTRONICS AND COMMUNICATIO N ENGG,GM,251336,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",E165,MECHANICAL ENGINEERING,GM,252417,Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ,2025,Round 2
"K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",E167,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,63781,,2025,Round 2
