CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,2AR,97649,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,2BG,104621,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,3AG,82857,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,3AK,99280,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,3BG,86011,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,GM,82632,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,GMR,89376,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,SCG,160006,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,SCR,242791,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,STG,177357,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,1G,101945,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,2AG,98134,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,2AK,110632,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,2AR,102448,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,2BG,95401,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,3AG,90765,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,3BG,88493,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,3BR,95529,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,GM,86674,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,GMK,93450,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,GMR,95254,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,SCG,190677,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,SCK,237376,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,SCR,237860,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,INFORMATION SCIENCE AND ENGINEERING,STG,237725,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,2AG,118743,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,3BG,127694,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,GM,118038,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,GMK,181307,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,GMR,172048,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,MECHANICAL ENGINEERING,SCG,211046,BANGALORE.,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,1R,192173,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,2AG,166823,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,3BG,174905,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,GM,135435,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,GMR,144868,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,SCG,194622,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,CIVIL ENGINEERING,STG,217201,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),1G,74283,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),2AG,60280,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),2AR,76622,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),2BG,46156,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),3AG,49241,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),3BG,55040,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),3BK,84328,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),GM,45678,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),GMR,50065,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),SCG,109825,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),SCR,134971,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),STG,126799,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,1G,70418,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,2AG,69643,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,2AK,77674,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,2AR,74011,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,2BG,78121,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,2BR,85854,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,3AG,57321,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,3AR,70170,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,3BG,65332,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,3BR,70414,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,GM,56208,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,GMK,66171,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,GMR,68411,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,SCG,138332,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,SCK,153480,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,SCR,161769,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,STG,131463,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,STK,192434,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING,STR,144169,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),1G,84089,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AG,77396,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BG,85734,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AG,64178,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3BG,68548,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GM,61511,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMK,96328,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMR,73665,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCG,156140,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCK,200801,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCR,161519,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),STG,144190,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),STR,192933,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),1G,76092,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AG,72533,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AR,85908,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2BG,67094,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3AG,63855,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3BG,67490,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GM,61169,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMK,76595,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMR,64764,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCG,142232,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCR,203754,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),STG,137082,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,ELECTRONICS AND COMMUNICATION ENGG,1G,79246,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,ELECTRONICS AND COMMUNICATION ENGG,2AG,82400,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,ELECTRONICS AND COMMUNICATION ENGG,2AK,94026,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,ELECTRONICS AND COMMUNICATION ENGG,2AR,97279,BENGALURU - 562 157,2025,Mock Round 1
"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",E111,ELECTRONICS AND COMMUNICATION ENGG,2BG,74331,BENGALURU - 562 157,2025,Mock Round 1
